Customer_ID,Age,Gender,Marital_Status,Education_Level,Employment_Type,City_Tier,Monthly_Income,Monthly_Expenses,Savings_Balance,Existing_Loan_Amount,Credit_Card_Utilization,Debt_to_Income_Ratio,Number_of_Open_Accounts,Number_of_Credit_Cards,Loan_Amount_Requested,Loan_Tenure_Months,Loan_Purpose,Interest_Rate,EMI,EMI_to_Income_Ratio,Credit_Score,Previous_Defaults,Payment_Delay_Days,Credit_History_Years,Recent_Credit_Inquiries,Online_Application,App_Login_Frequency,Document_Verification_Score,Address_Stability_Years,Job_Stability_Years,Loan_Default,Has_Credit_Card,Has_Personal_Loan,Has_Insurance,Has_Mutual_Fund,Has_Fixed_Deposit,Has_Gold_Loan,Has_Vehicle_Loan,Has_Home_Loan,Has_BNPL,Has_Overdraft
CUST03972,27,Female,Married,Post Graduate,Salaried,Tier 2,47566.0,27631.0,278923.0,0.0,33.7,0.165,5,0,335546.0,36,Debt Consolidation,13.89,11450.0,0.241,688.0,0,7.0,5.1,4,Yes,21,82.6,2.7,0.3,No,1,0,0,0,0,0,0,0,1,0
CUST03973,41,Female,Married,Post Graduate,Self-employed,Tier 2,72625.0,31811.0,326481.0,204274.0,32.8,0.274,3,7,310276.0,36,Wedding,15.03,10760.0,0.148,626.0,0,3.0,10.1,3,Yes,26,81.8,5.4,7.1,No,1,1,0,0,1,0,0,0,0,0
CUST03974,39,Male,Married,Professional,Salaried,Tier 3,31203.0,25655.0,131061.0,0.0,62.4,0.053,4,2,194140.0,24,Travel,8.42,8818.0,0.283,754.0,0,36.0,15.7,1,Yes,26,75.7,10.7,10.8,Yes,1,0,0,0,1,0,0,0,0,0
CUST03975,42,Female,Divorced,Post Graduate,Salaried,Tier 2,78813.0,38004.0,,0.0,41.0,0.087,4,0,556210.0,24,Home Renovation,8.08,25176.0,0.319,748.0,0,23.0,8.0,2,No,12,76.5,7.5,2.4,No,0,0,1,1,1,1,0,0,0,0
CUST03976,40,Male,Married,High School,Salaried,Tier 2,20397.0,10490.0,75077.0,123975.0,24.7,0.512,6,2,574506.0,48,Medical,9.56,14450.0,0.708,796.0,0,3.0,17.8,0,Yes,19,,7.4,8.4,No,1,0,1,1,0,0,0,0,1,0
CUST03977,43,Male,Single,High School,Business,Tier 2,23827.0,18685.0,115891.0,90616.0,56.4,0.474,6,5,208939.0,60,Business,9.86,4425.0,0.186,760.0,0,1.0,19.1,1,Yes,19,78.1,11.3,5.9,No,1,0,1,0,1,0,0,1,0,0
CUST03978,52,Female,Single,High School,Salaried,Tier 1,25036.0,15998.0,125679.0,44350.0,48.1,0.183,2,1,155214.0,36,Travel,17.13,5544.0,0.221,664.0,2,31.0,26.6,0,Yes,18,92.5,19.5,19.1,Yes,1,0,0,1,1,0,0,0,0,0
CUST03979,44,Female,Married,High School,Salaried,Tier 2,66706.5177029256,13232.0,,0.0,62.5,0.103,5,2,412196.0,24,Home Renovation,13.08,19612.0,0.92,631.0,0,11.0,16.6,1,Yes,18,96.4,3.1,4.8,No,0,0,0,0,0,0,0,0,0,1
CUST03980,28,Male,Married,High School,Salaried,Tier 2,65785.0,44463.0,125949.0,0.0,23.2,0.178,4,2,366891.0,36,Travel,10.93,11999.0,0.182,674.0,0,7.0,4.5,1,No,12,92.1,7.5,,No,1,0,0,0,0,0,0,0,0,0
CUST03981,52,Male,Single,Graduate,Self-employed,Tier 2,72852.0,40760.0,64298.0,0.0,52.6,0.109,3,5,153496.0,48,Medical,12.3,4065.0,0.056,659.0,0,7.0,8.4,0,Yes,23,70.7,18.2,16.2,No,1,0,0,0,0,0,0,0,1,0
CUST03982,54,Male,Married,High School,,Tier 1,41902.0,32829.0,-3672.0,52408.0,47.2,0.128,6,0,275800.0,6,Business,16.62,48220.0,1.151,616.0,0,14.0,16.5,1,Yes,16,66.5,0.0,5.0,No,1,0,0,0,0,0,0,1,0,0
CUST03983,65,Male,Married,Graduate,Salaried,Tier 1,48063.0,29607.0,83042.0,189909.0,26.7,0.461,4,4,327876.0,12,Home Renovation,12.28,29174.0,0.607,,1,36.0,12.1,2,Yes,12,,6.9,13.7,No,1,0,1,0,1,0,0,0,0,0
CUST03984,27,Male,Married,Post Graduate,Salaried,Tier 2,147879.0,43578.0,240974.0,163493.0,84.5,0.39,6,3,183766.0,36,Travel,15.36,6403.0,0.043,666.0,0,4.0,3.2,1,No,16,91.4,1.9,3.7,No,1,0,1,0,1,0,0,0,0,0
CUST03985,40,Male,Single,Post Graduate,Business,Tier 1,141520.0,80650.0,426073.0,921435.0,84.2,0.806,6,0,523804.0,12,Business,14.54,47164.0,0.333,699.0,0,13.0,7.1,1,No,18,78.3,1.2,,No,1,0,1,1,0,0,0,0,0,0
CUST03986,21,Female,Married,Professional,Self-employed,Tier 3,30441.0,16138.0,,0.0,90.0,0.215,3,1,302004.0,60,Wedding,10.18,6443.0,0.212,,0,10.0,0.0,1,Yes,24,83.7,2.7,0.1,No,1,0,0,0,0,0,1,0,0,0
CUST03987,44,Female,Married,Graduate,Business,Tier 3,65593.0,36124.0,125986.0,0.0,19.2,0.162,9,4,204190.0,36,Home Renovation,7.94,6393.0,0.097,782.0,0,11.0,18.7,0,Yes,22,67.5,4.8,2.8,No,1,1,0,0,1,0,0,0,1,0
CUST03988,33,Male,Single,Graduate,Self-employed,Tier 2,57708.0,32640.0,67311.0,0.0,45.2,0.054,4,1,132150.0,36,Education,12.36,4412.0,0.076,617.0,1,46.0,5.7,3,Yes,13,79.3,0.0,1.2,Yes,0,0,0,0,1,0,0,0,0,0
CUST03989,57,Female,Married,Graduate,Business,Tier 3,80303.0,38723.0,234064.0,138301.0,84.3,0.294,6,0,98553.0,12,,7.5,8550.0,0.106,812.0,0,1.0,19.6,2,No,9,93.2,14.8,13.6,No,1,0,0,0,1,1,0,0,0,0
CUST03990,30,Male,Married,Graduate,Salaried,Tier 3,210831.0,97631.0,367802.0,363761.0,29.9,0.293,6,3,465991.0,12,Home Renovation,7.5,40428.0,0.192,840.0,0,11.0,8.2,1,No,17,97.3,2.2,2.3,No,1,1,0,0,0,0,1,0,0,0
CUST03991,21,Male,Married,Graduate,Self-employed,Tier 1,37455.0,17094.0,113234.0,293872.0,26.7,0.709,3,2,127201.15881337202,24,Medical,18.33,2166.0,0.058,563.0,1,52.0,0.0,5,Yes,15,91.8,0.0,0.0,Yes,1,0,1,0,1,0,0,0,0,0
CUST03992,33,Male,Single,High School,Business,Tier 2,69796.0,52218.0,166099.0,104812.0,61.2,0.295,6,4,162214.0,6,Medical,10.16,27842.0,0.399,,0,14.0,7.6,1,Yes,18,77.4,4.5,5.4,No,1,0,0,1,1,0,0,0,0,0
CUST03993,21,Female,Divorced,Graduate,Salaried,Tier 1,154886.0,77912.0,323840.0,165579.0,51.2,0.123,3,1,1277713.0,36,Debt Consolidation,10.91,41776.0,0.27,706.0,0,7.0,0.0,2,Yes,20,85.6,13.2,0.0,Yes,1,0,0,1,1,1,0,0,0,0
CUST03994,46,Male,Single,Post Graduate,Salaried,Tier 2,177939.0,105212.0,455563.0,65653.0,92.6,0.174,4,1,544853.0,24,Business,14.19,26209.0,0.147,613.0,1,16.0,23.7,5,No,7,89.0,7.6,11.1,Yes,1,0,1,1,0,0,0,1,0,0
CUST03995,21,Female,Married,Post Graduate,Business,Tier 1,106653.0,58835.0,131902.0,21984.0,29.3,0.031,10,1,40000.0,6,Home Renovation,8.12,6825.0,0.064,719.0,0,4.0,0.0,4,Yes,17,72.3,0.0,0.0,No,1,0,0,0,1,0,0,0,0,0
CUST03996,38,Female,Married,Graduate,Self-employed,Tier 3,19556.0,13592.0,50744.0,622214.0,71.6,1.35,7,2,109865.0,24,Travel,12.78,5212.0,0.267,794.0,0,7.0,6.0,2,No,9,100.0,8.1,7.6,No,1,0,1,1,0,0,0,0,0,0
CUST03997,21,Male,Married,Graduate,Self-employed,Tier 2,18243.0,11067.0,25354.0,136279.0,19.5,0.733,5,2,138253.0,48,Business,12.51,3675.0,0.201,,0,17.0,0.0,1,No,9,81.1,7.2,0.0,No,1,0,1,0,0,0,0,0,0,0
CUST03998,35,Male,Married,Graduate,Salaried,Tier 1,107172.0,69145.0,288655.0,113977.0,52.8,0.151,4,5,252944.0,48,Wedding,9.77,6387.0,0.06,700.0,0,2.0,12.2,2,Yes,8,79.9,10.0,9.1,No,0,0,1,1,0,0,0,0,1,0
CUST03999,54,Female,Married,High School,Salaried,Tier 3,43774.0,13619.0,249196.0,205473.0,84.1,0.593,4,1,169973.0,12,Wedding,10.69,14998.0,0.343,765.0,0,22.0,13.6,2,Yes,19,72.9,26.3,24.0,Yes,0,1,0,0,1,1,0,0,0,0
CUST04000,42,Female,Married,Professional,Salaried,Tier 3,72323.0,47127.0,74005.0,0.0,79.8,0.123,8,0,443746.0,12,Debt Consolidation,7.5,38498.0,0.532,888.0,0,5.0,17.2,0,Yes,24,84.8,24.6,15.0,No,1,0,1,0,0,0,0,0,0,0
CUST04001,29,Female,Married,Post Graduate,Unemployed,Tier 3,22886.0,27787.0,-60000.0,137449.0,75.5,0.598,10,2,62726.0,36,Home Renovation,22.56,2414.0,0.105,551.0,2,47.0,5.6,4,Yes,16,66.8,4.6,1.9,Yes,0,0,1,1,0,0,0,1,0,0
CUST04002,38,Male,Single,High School,Unemployed,Tier 3,21454.0,8269.0,-16058.0,0.0,61.0,0.102,2,2,378417.0,36,Education,14.01,12935.0,0.603,632.0,2,47.0,8.6,3,Yes,29,64.5,0.0,2.2,Yes,0,0,1,0,1,0,1,0,0,0
CUST04003,38,Female,Single,High School,Salaried,Tier 2,59715.0,26067.0,130757.0,449698.0,42.2,0.778,5,2,148751.0,36,Wedding,16.17,5242.0,0.088,678.0,0,21.0,6.1,5,No,20,98.3,13.2,6.5,No,0,0,0,0,1,0,0,0,0,1
CUST04004,43,Male,Single,Graduate,Salaried,Tier 2,70121.0,34503.0,226752.0,161623.0,35.0,0.291,3,1,242369.0,60,Home Renovation,7.5,4857.0,0.069,857.0,0,1.0,10.9,2,Yes,28,96.9,14.0,12.4,No,1,0,1,0,0,0,0,0,1,0
CUST04005,24,Female,Divorced,Graduate,Salaried,Tier 1,49078.0,35171.0,-3098.0,0.0,53.1,0.02,6,2,274625.0,6,Vehicle,14.47,47722.0,0.972,,1,44.0,2.0,4,No,15,80.6,0.6,0.5,Yes,0,0,0,0,0,0,0,0,0,0
CUST04006,44,Female,Married,Professional,Salaried,Tier 1,,76409.0,125115.0,112692.0,44.5,0.21,2,2,346812.0,12,Business,8.7,30281.0,0.173,801.0,0,6.0,11.1,0,Yes,21,76.3,5.4,8.2,No,1,0,0,0,0,0,0,0,0,0
CUST04007,21,Female,Divorced,Post Graduate,Salaried,Tier 1,60413.0,25383.0,-16264.0,80793.0,45.0,0.189,4,2,256466.0,36,Medical,13.14,8659.0,0.143,594.0,0,32.0,0.0,1,Yes,25,74.3,1.7,0.0,No,1,0,0,0,0,0,0,0,0,0
CUST04008,32,Male,Single,Graduate,Salaried,Tier 1,115832.0,62715.0,271947.0,0.0,34.3,0.071,6,3,182949.0,60,Business,7.5,3666.0,0.032,745.0,0,1.0,6.4,1,Yes,19,87.3,0.0,1.8,No,0,0,0,1,0,0,0,0,0,1
CUST04009,33,Female,Married,High School,Business,Tier 2,41458.0,32683.0,89439.0,110664.0,42.4,0.31,3,2,274036.0,6,Home Renovation,10.94,47141.0,1.137,646.0,0,14.0,5.0,3,No,8,80.7,3.1,1.9,Yes,1,1,1,0,0,0,0,0,1,0
CUST04010,44,Male,Single,Post Graduate,Business,Tier 1,133548.0,36683.0,600000.0,23426.0,89.5,0.163,8,0,259494.0,36,Home Renovation,16.83,9230.0,0.069,609.0,1,22.0,20.2,0,Yes,21,93.1,8.6,8.3,No,0,0,0,0,0,0,0,0,1,0
CUST04011,38,Male,Married,Graduate,Salaried,Tier 1,,86325.0,172424.0,549675.0,27.6,0.307,4,0,199433.0,12,Home Renovation,7.5,17302.0,0.096,855.0,0,8.0,8.3,1,Yes,26,95.0,12.6,,No,1,0,1,1,0,0,0,0,0,0
CUST04012,24,Male,Married,Graduate,Self-employed,Tier 2,70405.0,33720.0,203725.0,93540.0,69.3,0.28,5,1,337559.0,24,Education,12.52,15972.0,0.227,684.0,0,11.0,0.8,1,No,13,76.7,0.0,1.5,No,0,0,0,0,1,0,0,0,1,0
CUST04013,28,Female,Single,Graduate,Self-employed,Tier 1,128030.0,56460.0,,185906.0,49.7,0.226,2,3,393538.0,24,Medical,17.31,19516.0,0.152,553.0,0,23.0,5.6,1,Yes,20,76.0,0.2,2.3,No,0,0,0,0,1,1,0,0,1,0
CUST04014,40,Female,Married,High School,Salaried,Tier 1,43256.0,20239.0,157976.0,154307.0,44.8,0.299,4,0,452063.0,36,Business,9.86,14557.0,0.337,703.0,0,5.0,6.4,0,No,16,82.1,5.7,,No,0,0,1,0,0,0,0,0,0,0
CUST04015,37,Male,Single,Graduate,Self-employed,Tier 2,51616.0,26126.0,95169.0,137646.0,70.9,0.371,3,0,75308.0,36,Education,17.72,2712.0,0.053,526.0,0,27.0,14.5,0,Yes,24,86.8,2.7,3.5,Yes,0,0,1,0,0,0,0,0,1,0
CUST04016,32,Female,Married,Graduate,Salaried,Tier 1,55971.0,28510.0,,0.0,64.1,0.179,4,1,527294.0,12,Business,11.44,46711.0,0.835,667.0,0,24.0,3.1,2,Yes,22,100.0,5.0,6.9,Yes,1,0,1,0,0,0,0,0,1,0
CUST04017,33,Male,Married,Graduate,Salaried,Tier 3,18658.0,11269.0,39809.0,243329.0,51.1,1.148,7,3,113843.0,24,Home Renovation,11.08,5310.0,0.285,793.0,0,2.0,6.4,2,Yes,19,98.3,2.9,1.2,No,0,0,0,1,1,0,0,0,0,0
CUST04018,45,Male,Married,High School,Salaried,Tier 2,79590.0,46063.0,287617.0,137692.0,60.0,0.329,6,1,221535.0,24,Debt Consolidation,12.42,10472.0,0.132,700.0,0,13.0,17.2,0,Yes,20,,10.8,10.9,No,0,0,1,0,1,0,0,0,0,1
CUST04019,33,Male,Divorced,Graduate,Business,Tier 2,90196.0,42000.0,57602.0,78550.0,51.1,0.171,5,5,516453.0,36,Debt Consolidation,18.05,18684.0,0.207,601.0,1,49.0,3.8,0,Yes,27,,0.0,2.3,No,0,0,0,0,0,1,0,1,0,0
CUST04020,37,Female,Married,Post Graduate,Self-employed,Tier 1,94253.0,63518.0,99291.0,525150.0,59.1,0.547,5,1,873057.0,60,Home Renovation,12.77,19762.0,0.21,651.0,0,16.0,13.6,2,No,10,75.0,0.0,5.9,No,1,0,0,0,0,0,0,0,0,0
CUST04021,60,Male,Married,Graduate,Salaried,Tier 2,111612.0,43915.0,211507.0,280687.0,61.6,0.268,4,0,313047.0,12,Business,9.4,27435.0,0.246,,0,2.0,32.6,0,No,10,95.5,24.2,17.0,No,1,0,1,0,0,0,0,0,0,0
CUST04022,24,Male,Married,Post Graduate,Business,Tier 2,43098.0,27880.0,49679.0,0.0,62.5,0.11,4,3,278658.0,36,Medical,9.39,8912.0,0.207,764.0,0,6.0,2.5,1,Yes,16,73.5,4.0,,No,0,0,0,0,1,0,0,0,0,0
CUST04023,21,Female,Married,High School,Salaried,Tier 3,17017.0,6000.0,182882.0,0.0,69.4,0.079,9,2,179235.0,24,Medical,10.97,8351.0,0.491,703.0,0,3.0,0.0,6,No,18,79.0,7.7,0.0,No,1,0,1,1,1,1,0,0,0,0
CUST04024,46,Male,Single,Graduate,Business,Tier 2,130563.0,66293.0,398221.0,112009.0,43.3,0.228,4,3,170309.0,12,Travel,16.53,15495.0,0.119,646.0,0,10.0,7.7,1,No,14,97.8,0.0,2.5,No,1,0,1,0,1,0,0,0,0,0
CUST04025,31,Female,Married,Post Graduate,Self-employed,Tier 2,57461.0,20818.0,241796.0,0.0,78.8,0.068,12,1,40000.0,36,Medical,9.61,1283.0,0.022,708.0,0,4.0,8.2,1,Yes,25,82.5,9.9,0.0,No,0,0,1,1,1,0,0,0,0,0
CUST04026,35,Male,Single,Graduate,Self-employed,Tier 1,,26688.0,30107.0,0.0,111.5,0.081,9,1,206923.0,60,Wedding,17.6,5210.0,0.079,,3,95.0,12.1,2,Yes,20,78.5,4.1,3.1,Yes,0,0,0,0,0,0,0,0,1,0
CUST04027,30,Female,Single,Graduate,Business,Tier 2,29435.0,23124.0,-16697.0,0.0,18.4,0.133,5,2,326699.0,24,Business,10.75,15189.0,0.516,715.0,0,2.0,4.3,2,Yes,16,95.5,0.0,0.0,No,0,0,0,1,0,0,0,0,0,0
CUST04028,35,Female,Single,High School,Self-employed,Tier 1,102974.0,64183.0,61122.0,122054.0,49.8,0.286,6,5,155872.0,60,Travel,16.61,3841.0,0.037,605.0,0,0.0,9.2,1,Yes,11,91.2,7.3,2.9,No,0,0,0,1,0,0,0,1,1,0
CUST04029,54,Female,Single,High School,Business,Tier 1,89314.0,57647.0,108079.0,0.0,62.7,0.042,4,2,100785.0,6,Travel,16.04,17592.0,0.197,631.0,1,20.0,26.0,1,Yes,19,77.9,9.4,10.8,Yes,0,1,0,0,1,0,0,1,0,0
CUST04030,46,Male,Single,Post Graduate,Business,Tier 2,58638.0,29219.0,106814.0,37486.0,75.3,0.262,6,2,119717.0,36,Travel,11.24,3933.0,0.067,741.0,0,13.0,19.5,0,No,10,87.8,18.5,11.1,No,1,0,1,0,1,0,0,0,1,0
CUST04031,47,Female,Single,High School,Salaried,Tier 1,167093.0,117162.0,,369014.0,22.6,0.348,6,2,256518.0,12,Home Renovation,7.5,22255.0,0.133,786.0,0,9.0,9.5,4,Yes,19,95.8,2.4,5.6,No,0,0,0,1,0,0,1,0,0,0
CUST04032,24,Male,Married,High School,Salaried,Tier 2,20888.0,15983.0,53290.0,0.0,80.3,0.31,9,4,326514.0,36,Debt Consolidation,12.39,10906.0,0.522,659.0,0,4.0,1.7,1,No,4,80.9,5.4,0.0,No,0,0,0,1,1,0,1,0,1,0
CUST04033,26,Female,Single,Graduate,Salaried,Tier 3,,19785.0,-5617.0,0.0,61.2,0.049,5,3,122153.0,48,Wedding,7.5,2954.0,0.076,832.0,0,21.0,1.3,1,Yes,15,84.9,0.0,1.2,No,0,1,1,0,1,0,0,0,1,0
CUST04034,21,Male,Single,Graduate,Salaried,Tier 2,97552.0,52255.0,355447.0,128234.0,36.2,0.143,4,1,222419.0,48,Home Renovation,7.5,5378.0,0.055,794.0,0,8.0,0.0,1,Yes,18,99.0,0.3,0.0,Yes,1,0,0,1,0,1,0,0,1,0
CUST04035,30,Male,Married,Post Graduate,Salaried,Tier 1,156496.0,106651.0,175273.0,351175.0,29.0,0.227,4,1,176429.0,12,Vehicle,9.1,15437.0,0.099,687.0,1,18.0,3.3,0,No,18,80.6,4.6,0.0,No,0,0,0,1,1,0,1,0,0,0
CUST04036,48,Female,Single,Graduate,Salaried,Tier 1,29924.0,18683.0,25282.0,0.0,57.7,0.217,1,0,307745.0,6,Debt Consolidation,11.62,53043.0,1.25,696.0,0,13.0,24.3,2,Yes,32,76.6,18.3,11.6,No,1,0,0,0,0,0,0,0,0,0
CUST04037,43,Female,Single,Graduate,Salaried,Tier 2,48507.0,35397.0,76772.0,0.0,71.6,0.107,6,2,253664.0,48,Wedding,10.29,6469.0,0.133,725.0,0,7.0,9.8,1,No,10,85.7,0.0,3.6,No,0,0,0,0,0,0,0,0,0,0
CUST04038,36,Male,Married,High School,Business,Tier 2,77543.0,42040.0,287013.0,0.0,67.5,0.081,6,1,193363.0,24,Business,12.95,9188.0,0.118,638.0,0,6.0,8.7,1,No,9,72.9,13.6,10.6,No,0,0,0,0,0,0,1,0,0,0
CUST04039,38,Female,Single,Graduate,Business,Tier 1,177969.0,85509.0,600000.0,144884.0,69.6,0.113,7,0,126878.0,36,Home Renovation,7.5,3947.0,0.022,858.0,0,19.0,7.3,2,Yes,21,82.3,8.2,2.9,No,1,0,1,0,1,1,0,0,0,1
CUST04040,31,Female,Single,High School,Salaried,Tier 2,94917.0,46377.0,501523.0,42531.0,37.5,0.253,2,2,193511.0,24,Medical,9.04,8844.0,0.093,747.0,0,27.0,6.1,1,No,10,69.0,0.0,0.0,No,1,0,0,1,0,1,0,0,1,0
CUST04041,40,Female,Married,High School,Salaried,Tier 2,64996.0,35079.0,176413.0,0.0,30.0,0.207,4,3,323483.0,36,Medical,7.5,10062.0,0.155,839.0,0,13.0,9.2,7,Yes,21,87.0,1.9,2.5,No,0,0,0,1,1,1,0,0,0,0
CUST04042,46,Male,Married,Graduate,Salaried,Tier 1,71465.0,29559.0,22799.0,112267.0,56.7,0.22,9,4,149915.0,24,Home Renovation,13.98,7196.0,0.101,667.0,0,13.0,17.0,1,Yes,16,100.0,2.1,,No,1,0,1,0,1,0,0,0,0,0
CUST04043,22,Female,Married,Post Graduate,Business,Tier 2,72915.0,35537.0,174885.0,79459.0,58.2,0.184,4,1,619291.0,60,Home Renovation,7.5,12409.0,0.17,,0,29.0,0.9,1,Yes,14,76.3,2.4,0.0,Yes,1,0,0,1,1,0,0,0,0,0
CUST04044,41,Male,Divorced,Post Graduate,Salaried,Tier 3,74584.0,33683.0,111637.0,703330.0,59.8,0.937,7,1,40358.0,36,Medical,14.27,1385.0,0.02,720.0,0,7.0,16.3,1,Yes,16,79.2,4.2,3.5,No,1,0,0,0,1,1,0,0,0,0
CUST04045,47,Male,Married,Graduate,Unemployed,Tier 1,51712.0,35651.0,116295.0,181692.0,49.3,0.346,8,6,274762.0,48,Wedding,12.27,7272.0,0.141,705.0,0,5.0,12.8,1,Yes,22,90.4,0.0,1.0,No,1,0,1,1,0,0,0,0,0,0
CUST04046,34,Female,Married,High School,Business,Tier 2,45738.0,37814.0,14131.0,88993.0,49.4,0.23,6,3,503325.0,24,Wedding,10.16,23263.0,0.509,769.0,0,4.0,4.7,1,Yes,20,81.6,2.6,3.2,Yes,0,0,0,0,0,0,0,0,0,0
CUST04047,45,Female,Single,Graduate,Business,Tier 2,56762.0,11988.0,51021.0,16842.0,10.1,0.114,5,6,369319.0,60,Debt Consolidation,7.69,7434.0,0.131,820.0,0,15.0,15.8,1,Yes,18,85.3,2.6,4.9,No,0,0,1,0,0,0,0,0,0,0
CUST04048,65,Female,Married,Graduate,Salaried,Tier 2,106425.0,48173.0,355077.0,213706.0,38.8,0.211,8,2,417510.0,36,Vehicle,7.5,12987.0,0.122,833.0,0,20.0,12.7,5,Yes,22,80.9,26.0,23.2,No,0,0,0,0,0,1,0,0,0,0
CUST04049,37,Male,Single,Post Graduate,Salaried,Tier 2,124001.0,66976.0,410338.0,47022.0,54.6,0.084,3,1,253939.0,24,Education,9.76,11690.0,0.094,708.0,0,8.0,10.7,2,Yes,19,75.9,4.2,2.5,No,0,0,0,0,1,0,0,0,0,0
CUST04050,42,Male,Married,Professional,Unemployed,Tier 3,17687.0,11421.0,59457.0,226630.0,30.0,1.124,5,4,57356.0,24,Debt Consolidation,17.19,2841.0,0.161,671.0,0,2.0,12.1,0,Yes,22,60.8,5.2,2.2,No,0,0,1,0,0,0,0,0,0,0
CUST04051,31,Male,Married,Graduate,Salaried,Tier 2,27446.0,9029.0,145412.0,45211.0,84.8,0.262,5,0,275653.0,24,Wedding,9.92,12710.0,0.463,681.0,0,12.0,5.1,1,No,13,97.0,1.8,0.0,No,1,0,1,0,0,0,0,0,1,0
CUST04052,40,Male,Married,Graduate,Self-employed,Tier 2,19078.0,11492.0,132203.0,410090.0,9.4,1.35,2,0,664723.0,60,Education,14.51,15643.0,0.82,699.0,0,2.0,6.9,0,Yes,26,65.6,17.4,12.9,No,0,1,0,0,0,0,0,0,0,0
CUST04053,43,Male,Married,Post Graduate,Salaried,Tier 2,74292.0,45259.0,68582.0,96992.0,62.6,0.217,4,0,191474.0,24,Education,7.5,8616.0,0.116,748.0,0,7.0,17.1,1,Yes,30,66.8,11.5,4.5,No,1,0,0,0,1,0,0,0,0,0
CUST04054,40,Male,Divorced,Graduate,Salaried,Tier 3,25320.0,14806.0,79159.0,114804.0,73.0,0.414,5,1,355803.0,6,Debt Consolidation,19.33,62688.0,1.25,580.0,1,53.0,17.6,1,No,8,83.9,0.5,3.0,Yes,0,0,1,0,0,0,0,0,1,0
CUST04055,28,Female,Single,Graduate,Business,Tier 3,,52663.0,152786.0,0.0,76.7,0.077,4,2,198536.0,36,Home Renovation,7.5,6176.0,0.07,782.0,0,12.0,2.6,1,Yes,20,88.4,0.0,0.0,No,0,0,0,0,1,0,0,0,0,0
CUST04056,40,Female,Single,Graduate,Self-employed,Tier 3,15616.0,6000.0,105057.0,63335.0,17.4,0.403,4,1,84528.0,12,Medical,15.72,7658.0,0.49,656.0,0,2.0,9.7,2,No,15,81.2,7.6,7.5,No,1,0,0,1,0,0,0,0,0,0
CUST04057,53,Female,Married,Graduate,Business,Tier 1,192274.0,79587.0,323247.0,17542.0,69.6,0.073,4,1,261959.0,12,,19.04,24146.0,0.126,607.0,2,35.0,13.1,4,Yes,23,84.1,10.1,11.6,Yes,0,0,1,0,1,1,0,0,0,0
CUST04058,42,Female,Married,High School,Self-employed,Tier 1,38076.0,21125.0,149511.0,0.0,43.5,0.178,7,0,435444.0,48,Home Renovation,10.03,11050.0,0.29,666.0,0,1.0,19.9,2,Yes,24,87.8,8.5,1.7,No,0,0,0,0,0,1,1,0,1,0
CUST04059,48,Male,Married,Graduate,Self-employed,Tier 2,31552.0,16259.0,,53847.0,68.5,0.236,5,5,323141.0,48,Wedding,7.5,7813.0,0.248,778.0,0,13.0,25.1,0,Yes,27,82.7,6.8,4.7,No,0,0,0,0,0,0,0,0,0,0
CUST04060,36,Male,Married,Graduate,Business,Tier 1,58779.0,39329.0,42950.0,82065.0,74.2,0.3,5,4,708890.0,24,Wedding,10.44,32856.0,0.559,699.0,0,4.0,5.6,1,Yes,17,72.2,2.8,4.4,No,1,1,1,0,1,0,0,0,1,0
CUST04061,45,Female,Married,Post Graduate,Unemployed,Tier 2,14848.0,9781.0,-15328.0,0.0,62.0,0.129,5,2,170252.0,60,Business,24.25,4923.0,0.332,490.0,3,79.0,10.4,3,Yes,28,76.3,5.6,3.7,No,1,0,0,1,0,0,0,0,0,0
CUST04062,41,Male,Divorced,Post Graduate,Unemployed,Tier 1,229788.81233456315,40119.0,-34842.0,0.0,26.9,0.087,3,3,630119.0,36,Home Renovation,7.5,19601.0,0.297,772.0,0,8.0,6.7,3,No,8,72.7,3.5,,No,1,0,1,0,1,0,1,0,0,0
CUST04063,28,Female,Married,Professional,Business,Tier 2,138388.0,82985.0,223213.0,0.0,38.4,0.093,7,3,313197.0,60,Business,11.58,6901.0,0.05,671.0,0,10.0,4.8,0,Yes,21,64.9,4.1,1.6,No,0,0,0,0,0,0,0,0,1,0
CUST04064,41,Male,Married,High School,,Tier 2,46635.0,26133.0,133631.0,59253.0,23.1,0.176,5,1,115911.0,60,Education,11.35,2540.0,0.054,627.0,0,16.0,10.7,2,Yes,17,85.0,16.8,15.6,No,1,1,1,0,1,0,0,0,0,0
CUST04065,28,Male,Married,Graduate,Salaried,Tier 2,29253.0,21069.0,-3857.0,0.0,71.4,0.035,7,3,214955.0,60,Debt Consolidation,17.13,5357.0,0.183,628.0,1,21.0,6.3,1,Yes,21,91.1,3.1,1.5,No,1,0,0,0,0,1,0,1,1,0
CUST04066,32,Female,Married,Graduate,Salaried,Tier 1,65997.0,31887.0,287410.0,329068.0,65.3,0.578,6,5,612157.0,12,Wedding,17.67,56026.0,0.849,579.0,0,36.0,5.3,0,Yes,17,100.0,11.1,5.8,Yes,1,1,0,0,1,1,0,0,0,0
CUST04067,40,Female,Married,Post Graduate,Salaried,Tier 3,37118.0,23484.0,73247.0,0.0,33.0,0.108,4,0,127528.0,24,Business,7.5,5739.0,0.155,799.0,0,25.0,11.1,4,Yes,16,90.7,5.5,7.3,No,0,0,1,1,0,0,0,0,0,0
